Zone,ObjectName,Timestamp
0,Fur ball,2025-05-29 18:21:50
1,Steal ball,2025-05-29 18:23:08
2,BaseBall,2025-05-29 18:23:25
3,bouncy ball,2025-05-29 18:23:27
4,Sponge ball,2025-05-29 18:23:18
