Zone,ObjectName,Timestamp
0,Ring_DP,2025-03-26 09:30:59
0,0,2025-03-26 09:30:59
1,10,2025-03-26 09:31:01
2,30,2025-03-26 09:30:57
3,50,2025-03-26 09:30:49
4,100,2025-03-26 09:30:41
