Zone,ObjectName,Timestamp
0,Fur ball,2025-03-27 10:24:23
1,Sponge ball,2025-03-27 10:24:25
2,bouncy ball,2025-03-27 10:24:58
3,BaseBall,2025-03-27 10:25:02
3,Thumb_DP,2025-03-27 10:25:03
4,Steal ball,2025-03-27 10:24:38
4,Middle_DP,2025-03-27 10:25:09
