Zone,ObjectName,Timestamp
0,100,2025-05-27 00:45:03
1,30,2025-05-27 00:45:02
2,50,2025-05-27 00:44:58
3,0,2025-05-27 00:44:56
4,10,2025-05-27 00:45:00
