Zone,ObjectName,Timestamp
0,0,2025-03-26 14:18:36
1,10,2025-03-26 14:18:57
2,30,2025-03-26 14:18:55
3,50,2025-03-26 14:18:46
4,100,2025-03-26 14:18:39
