Zone,ObjectName,Timestamp
0,Fur ball,2025-03-26 14:22:09
1,Sponge ball,2025-03-26 14:22:07
2,bouncy ball,2025-03-26 14:22:22
3,BaseBall,2025-03-26 14:22:11
4,Steal ball,2025-03-26 14:22:19
