Zone,ObjectName,Timestamp
0,Fur ball,2025-03-26 09:34:13
1,Sponge ball,2025-03-26 09:34:21
2,bouncy ball,2025-03-26 09:34:24
2,Ring_MP,2025-03-26 09:34:25
2,Ring_PP,2025-03-26 09:34:25
2,Middle_MP,2025-03-26 09:34:25
3,Ring_DP,2025-03-26 09:34:27
3,Middle_DP,2025-03-26 09:34:27
3,BaseBall,2025-03-26 09:34:27
4,Middle_DP,2025-03-26 09:34:31
4,Pinky_DP,2025-03-26 09:34:31
4,Steal ball,2025-03-26 09:34:31
4,Pinky_MP,2025-03-26 09:34:31
4,Ring_PP,2025-03-26 09:34:31
4,Middle_PP,2025-03-26 09:34:31
