Zone,ObjectName,Timestamp
0,Fur ball,2025-03-26 14:17:06
1,Sponge ball,2025-03-26 14:17:09
2,bouncy ball,2025-03-26 14:16:42
3,BaseBall,2025-03-26 14:16:59
4,Steal ball,2025-03-26 14:17:03
