Zone,ObjectName,Timestamp
0,0,2025-04-17 16:12:50
1,10,2025-04-17 16:12:52
2,30,2025-04-17 16:12:59
3,50,2025-04-17 16:13:13
4,100,2025-04-17 16:13:11
