Zone,ObjectName,Timestamp
0,Fur ball,2025-04-17 16:13:22
1,Sponge ball,2025-04-17 16:13:24
2,bouncy ball,2025-04-17 16:13:55
3,BaseBall,2025-04-17 16:13:57
4,Steal ball,2025-04-17 16:13:40
