Zone,ObjectName,Timestamp
0,0,2025-03-26 10:31:17
1,10,2025-03-26 10:31:21
2,100,2025-03-26 10:31:43
2,Ring_DP,2025-03-26 10:31:43
3,50,2025-03-26 10:31:53
4,30,2025-03-26 10:31:51
