Zone,ObjectName,Timestamp
0,Sponge ball,2025-05-28 12:26:35
1,BaseBall,2025-05-28 12:26:29
2,bouncy ball,2025-05-28 12:27:59
3,Fur ball,2025-05-28 12:27:53
4,Steal ball,2025-05-28 12:27:39
