Zone,ObjectName,Timestamp
0,Sponge ball,2025-05-27 00:43:09
1,BaseBall,2025-05-27 00:43:06
2,Steal ball,2025-05-27 00:43:19
3,Fur ball,2025-05-27 00:42:55
4,bouncy ball,2025-05-27 00:42:58
