Zone,ObjectName,Timestamp
0,Fur ball,2025-05-29 18:18:03
1,Sponge ball,2025-05-29 18:18:22
2,bouncy ball,2025-05-29 18:18:37
3,BaseBall,2025-05-29 18:18:33
4,Steal ball,2025-05-29 18:18:08
