Zone,ObjectName,Timestamp
0,0,2025-04-17 17:10:11
1,10,2025-04-17 17:10:15
2,100,2025-04-17 17:12:13
3,50,2025-04-17 17:12:17
4,30,2025-04-17 17:12:21
