Zone,ObjectName,Timestamp
0,Fur ball,2025-05-29 12:27:01
1,bouncy ball,2025-05-29 12:28:05
2,BaseBall,2025-05-29 12:28:02
3,Sponge ball,2025-05-29 12:28:04
4,Steal ball,2025-05-29 12:27:27
