Zone,ObjectName,Timestamp
0,Fur ball,2025-04-16 14:10:21
1,Sponge ball,2025-04-16 14:10:25
2,BaseBall,2025-04-16 14:10:47
3,bouncy ball,2025-04-16 14:10:41
4,Steal ball,2025-04-16 14:10:44
