Zone,ObjectName,Timestamp
0,Fur ball,2025-04-17 17:08:34
1,bouncy ball,2025-04-17 17:08:47
2,Sponge ball,2025-04-17 17:08:56
2,Ring_DP,2025-04-17 17:08:56
3,BaseBall,2025-04-17 17:08:58
4,Steal ball,2025-04-17 17:08:50
