Zone,ObjectName,Timestamp
0,Fur ball,2025-04-16 16:39:45
1,Sponge ball,2025-04-16 16:39:47
2,bouncy ball,2025-04-16 16:39:41
3,Ring_DP,2025-04-16 16:39:54
3,BaseBall,2025-04-16 16:39:54
4,Steal ball,2025-04-16 16:39:31
