Zone,ObjectName,Timestamp
0,Fur ball,2025-04-16 19:32:38
1,bouncy ball,2025-04-16 19:32:57
2,Sponge ball,2025-04-16 19:33:37
3,BaseBall,2025-04-16 19:33:35
4,Steal ball,2025-04-16 19:33:34
4,Pinky_DP,2025-04-16 19:33:41
4,Middle_MP,2025-04-16 19:33:41
