Zone,ObjectName,Timestamp
0,0,2025-04-16 19:28:01
1,10,2025-04-16 19:27:58
2,100,2025-04-16 19:28:14
3,50,2025-04-16 19:28:10
4,30,2025-04-16 19:28:08
