Zone,ObjectName,Timestamp
0,0,2025-04-10 22:26:07
1,10,2025-04-10 22:26:37
2,30,2025-04-10 22:26:33
3,50,2025-04-10 22:26:55
4,100,2025-04-10 22:26:48
