Zone,ObjectName,Timestamp
0,0,2025-04-10 22:28:53
1,10,2025-04-10 22:29:36
2,30,2025-04-10 22:29:38
3,50,2025-04-10 22:29:12
4,100,2025-04-10 22:29:09
