Zone,ObjectName,Timestamp
0,Fur ball,2025-04-10 22:30:57
1,Sponge ball,2025-04-10 22:31:00
2,bouncy ball,2025-04-10 22:31:02
3,BaseBall,2025-04-10 22:31:38
4,Middle_PP,2025-04-10 22:31:33
4,WristColliderCube,2025-04-10 22:31:09
4,Steal ball,2025-04-10 22:31:49
