Zone,ObjectName,Timestamp
0,0,2025-03-27 10:17:30
1,10,2025-03-27 10:17:37
1,Ring_DP,2025-03-27 10:18:03
1,Pinky_DP,2025-03-27 10:18:03
2,30,2025-03-27 10:17:26
3,50,2025-03-27 10:17:43
4,100,2025-03-27 10:17:47
