Zone,ObjectName,Timestamp
0,0,2025-03-27 10:22:47
1,10,2025-03-27 10:23:00
2,30,2025-03-27 10:23:03
3,50,2025-03-27 10:23:07
4,100,2025-03-27 10:23:10
4,Thumb_DP,2025-03-27 10:23:10
