2025-04-17 오후 4:06:51,10,2,16
2025-04-17 오후 4:06:54,50,6,17
2025-04-17 오후 4:06:55,30,3,18
2025-04-17 오후 4:06:57,100,2,19
2025-04-17 오후 4:06:58,100,3,20
2025-04-17 오후 4:07:00,100,4,21
2025-04-17 오후 4:07:03,100,5,22
2025-04-17 오후 4:07:04,100,6,23
2025-04-17 오후 4:07:06,30,4,24
2025-04-17 오후 4:07:08,50,7,25
2025-04-17 오후 4:07:11,30,5,26
2025-04-17 오후 4:07:13,100,7,27
2025-04-17 오후 4:07:16,50,8,28
2025-04-17 오후 4:07:18,50,9,29
2025-04-17 오후 4:07:21,100,8,30
2025-04-17 오후 4:07:23,50,10,31
2025-04-17 오후 4:07:27,50,11,32
2025-04-17 오후 4:07:32,100,9,33
2025-04-17 오후 4:07:37,50,12,34
2025-04-17 오후 5:04:45,100,1,1
2025-04-17 오후 5:04:53,100,2,2
2025-04-17 오후 5:04:57,30,1,3
2025-04-17 오후 5:05:02,30,2,4
2025-04-17 오후 5:05:06,50,1,5
2025-04-17 오후 5:05:08,50,2,6
2025-04-17 오후 5:05:11,10,1,7
2025-04-17 오후 5:05:17,10,2,8
2025-04-17 오후 5:05:22,100,3,9
2025-04-17 오후 5:05:28,100,4,10
2025-04-17 오후 5:05:35,100,5,11
2025-04-17 오후 5:05:38,100,6,12
2025-04-17 오후 5:05:43,100,7,13
2025-04-17 오후 5:05:44,100,8,14
2025-04-17 오후 5:05:45,100,9,15
2025-04-17 오후 5:05:50,30,3,16
2025-04-17 오후 5:05:59,10,3,17
2025-04-17 오후 5:06:04,10,4,18
2025-04-17 오후 5:06:19,100,10,19
2025-04-17 오후 5:06:21,100,11,20
2025-04-17 오후 5:06:21,100,12,21
2025-04-17 오후 5:06:26,10,5,22
2025-04-17 오후 5:06:37,100,13,23
2025-04-17 오후 5:06:39,100,14,24
2025-04-17 오후 5:06:43,10,6,25
2025-04-17 오후 5:06:50,10,7,26
2025-04-17 오후 5:06:55,10,8,27
2025-04-17 오후 5:06:57,10,9,28
2025-04-17 오후 5:07:03,100,15,29
2025-04-17 오후 5:07:08,100,16,30
2025-04-17 오후 5:07:13,30,4,31
2025-04-17 오후 5:07:18,30,5,32
2025-04-17 오후 5:07:28,0,1,33
2025-04-17 오후 5:07:35,10,10,34
2025-04-17 오후 5:07:38,0,2,35
2025-04-17 오후 5:07:42,50,3,36
2025-04-17 오후 5:07:45,10,11,37
2025-04-17 오후 5:07:48,50,4,38
2025-04-17 오후 5:07:50,10,12,39
2025-05-27 오전 9:21:18,30,1,1,0.3,
2025-05-27 오전 9:21:23,50,1,2,0.5,
2025-05-27 오전 9:21:24,50,2,3,0.5,
2025-05-27 오전 9:21:24,50,3,4,0.5,
2025-05-27 오전 9:21:25,50,4,5,0.5,
2025-05-27 오전 9:21:26,50,5,6,0.5,
2025-05-27 오전 9:21:29,50,6,7,0.5,
2025-05-27 오전 9:21:29,50,7,8,0.5,
2025-05-27 오전 9:21:32,10,1,9,0.1,
2025-05-27 오전 9:21:38,100,1,10,1,
2025-05-27 오전 9:21:42,0,1,11,0,
2025-05-27 오전 9:21:43,50,8,12,0.5,
2025-05-27 오전 9:21:48,30,2,13,0.3,
2025-05-27 오전 9:21:51,0,2,14,0,
2025-05-27 오전 9:21:57,100,2,15,1,
2025-05-27 오전 9:22:02,10,2,16,0.1,
2025-05-27 오전 9:22:10,0,3,17,0,
2025-05-27 오전 9:22:11,0,4,18,0,
2025-05-27 오후 3:01:25,100,1,1,1,
2025-05-27 오후 3:01:28,100,2,2,1,
2025-05-27 오후 3:01:31,100,3,3,1,
2025-05-27 오후 3:01:40,0,1,4,0,
2025-05-27 오후 3:01:46,50,1,5,0.5,
2025-05-27 오후 3:01:53,10,1,6,0.1,
2025-05-27 오후 3:01:53,10,2,7,0.1,
