2025-05-29 오후 12:04:25,Fur ball,1,1,0,Material
2025-05-29 오후 12:04:30,BaseBall,1,2,0.5,Material
2025-05-29 오후 12:04:31,BaseBall,2,3,0.5,Material
2025-05-29 오후 12:04:32,BaseBall,3,4,0.5,Material
2025-05-29 오후 12:04:32,BaseBall,4,5,0.5,Material
2025-05-29 오후 12:04:33,BaseBall,5,6,0.5,Material
2025-05-29 오후 12:04:33,BaseBall,6,7,0.5,Material
2025-05-29 오후 12:04:33,BaseBall,7,8,0.5,Material
2025-05-29 오후 12:04:34,BaseBall,8,9,0.5,Material
2025-05-29 오후 12:04:34,BaseBall,9,10,0.5,Material
2025-05-29 오후 12:04:34,BaseBall,10,11,0.5,Material
2025-05-29 오후 12:04:36,Fur ball,2,12,0,Material
2025-05-29 오후 12:04:37,Fur ball,3,13,0,Material
2025-05-29 오후 12:04:38,Fur ball,4,14,0,Material
2025-05-29 오후 12:04:43,Sponge ball,1,15,0.1,Material
2025-05-29 오후 12:04:44,Sponge ball,2,16,0.1,Material
2025-05-29 오후 12:04:45,Sponge ball,3,17,0.1,Material
2025-05-29 오후 12:04:50,Steal ball,1,18,1,Material
2025-05-29 오후 12:04:56,Steal ball,2,19,1,Material
2025-05-29 오후 12:04:59,Steal ball,3,20,1,Material
2025-05-29 오후 12:05:00,Steal ball,4,21,1,Material
2025-05-29 오후 12:05:03,bouncy ball,1,22,0.3,Material
2025-05-29 오후 12:05:05,bouncy ball,2,23,0.3,Material
2025-05-29 오후 12:05:07,bouncy ball,3,24,0.3,Material
2025-05-29 오후 12:05:09,Sponge ball,4,25,0.1,Material
2025-05-29 오후 12:05:11,Sponge ball,5,26,0.1,Material
2025-05-29 오후 12:05:18,Fur ball,5,27,0,Material
2025-05-29 오후 12:05:18,Fur ball,6,28,0,Material
2025-05-29 오후 12:05:19,Fur ball,7,29,0,Material
2025-05-29 오후 12:05:23,Fur ball,8,30,0,Material
2025-05-29 오후 12:05:29,Sponge ball,6,31,0.1,Material
2025-05-29 오후 12:05:29,Fur ball,9,32,0,Material
2025-05-29 오후 12:05:32,Sponge ball,7,33,0.1,Material
2025-05-29 오후 12:05:34,Fur ball,10,34,0,Material
2025-05-29 오후 12:05:40,Fur ball,11,35,0,Material
2025-05-29 오후 12:05:44,Sponge ball,8,36,0.1,Material
2025-05-29 오후 12:05:49,Sponge ball,9,37,0.1,Material
2025-05-29 오후 12:05:54,bouncy ball,4,38,0.3,Material
2025-05-29 오후 12:05:58,bouncy ball,5,39,0.3,Material
2025-05-29 오후 12:05:59,bouncy ball,6,40,0.3,Material
2025-05-29 오후 12:06:01,bouncy ball,7,41,0.3,Material
2025-05-29 오후 12:06:02,bouncy ball,8,42,0.3,Material
2025-05-29 오후 12:06:02,bouncy ball,9,43,0.3,Material
2025-05-29 오후 12:06:04,Sponge ball,10,44,0.1,Material
2025-05-29 오후 12:06:05,Sponge ball,11,45,0.1,Material
