2025-05-27 오전 9:25:08,Sponge ball,1,1,0,Confusion
2025-05-27 오전 9:25:11,bouncy ball,1,2,0.1,Confusion
2025-05-27 오전 9:25:16,Fur ball,1,3,1,Confusion
2025-05-27 오전 9:25:22,Steal ball,1,4,0.5,Confusion
2025-05-27 오전 9:25:27,BaseBall,1,5,0.3,Confusion
2025-05-27 오전 9:25:27,BaseBall,2,6,0.3,Confusion
2025-05-27 오전 9:25:28,BaseBall,3,7,0.3,Confusion
2025-05-27 오전 9:25:28,BaseBall,4,8,0.3,Confusion
2025-05-27 오전 9:25:28,BaseBall,5,9,0.3,Confusion
2025-05-27 오전 9:25:29,BaseBall,6,10,0.3,Confusion
2025-05-27 오전 9:25:29,BaseBall,7,11,0.3,Confusion
2025-05-27 오전 9:25:29,BaseBall,8,12,0.3,Confusion
2025-05-27 오전 9:25:30,BaseBall,9,13,0.3,Confusion
2025-05-27 오전 9:25:33,BaseBall,10,14,0.3,Confusion
2025-05-27 오전 9:25:33,BaseBall,11,15,0.3,Confusion
2025-05-27 오전 9:25:33,BaseBall,12,16,0.3,Confusion
2025-05-27 오전 9:25:43,BaseBall,13,17,0.3,Confusion
2025-05-27 오전 9:25:45,Fur ball,2,18,1,Confusion
2025-05-27 오전 9:25:46,Fur ball,3,19,1,Confusion
2025-05-27 오전 9:25:49,Sponge ball,2,20,0,Confusion
2025-05-27 오전 9:25:51,Steal ball,2,21,0.5,Confusion
2025-05-27 오전 9:25:54,bouncy ball,2,22,0.1,Confusion
2025-05-27 오전 9:27:07,10,1,1,0.1,NoMaterial
2025-05-27 오전 9:27:12,30,1,2,0.3,NoMaterial
2025-05-27 오전 9:27:14,0,1,3,0,NoMaterial
2025-05-27 오전 9:27:18,100,1,4,1,NoMaterial
2025-05-27 오전 9:27:22,50,1,5,0.5,NoMaterial
2025-05-27 오전 9:27:23,10,2,6,0.1,NoMaterial
2025-05-27 오전 9:27:25,30,2,7,0.3,NoMaterial
2025-05-27 오전 9:27:28,100,2,8,1,NoMaterial
2025-05-27 오전 9:27:29,100,3,9,1,NoMaterial
2025-05-27 오전 9:27:31,30,3,10,0.3,NoMaterial
2025-05-27 오전 9:27:32,30,4,11,0.3,NoMaterial
2025-05-27 오전 9:27:33,100,4,12,1,NoMaterial
2025-05-27 오전 9:27:34,30,5,13,0.3,NoMaterial
2025-05-27 오전 9:27:36,50,2,14,0.5,NoMaterial
2025-05-27 오전 9:27:36,50,3,15,0.5,NoMaterial
2025-05-27 오전 9:27:38,30,6,16,0.3,NoMaterial
2025-05-27 오전 9:27:40,100,5,17,1,NoMaterial
2025-05-27 오전 9:27:40,100,6,18,1,NoMaterial
2025-05-27 오전 9:27:41,50,4,19,0.5,NoMaterial
2025-05-27 오전 9:27:46,10,3,20,0.1,NoMaterial
2025-05-27 오전 9:27:49,100,7,21,1,NoMaterial
2025-05-27 오전 9:27:51,50,5,22,0.5,NoMaterial
2025-05-27 오전 9:27:52,100,8,23,1,NoMaterial
2025-05-27 오전 9:27:53,100,9,24,1,NoMaterial
2025-05-27 오전 9:27:53,100,10,25,1,NoMaterial
2025-05-27 오전 9:27:54,50,6,26,0.5,NoMaterial
2025-05-27 오전 9:27:56,50,7,27,0.5,NoMaterial
2025-05-27 오전 9:27:58,50,8,28,0.5,NoMaterial
2025-05-27 오전 9:27:59,100,11,29,1,NoMaterial
2025-05-27 오전 9:28:00,100,12,30,1,NoMaterial
2025-05-27 오전 9:28:01,50,9,31,0.5,NoMaterial
2025-05-27 오전 9:28:01,50,10,32,0.5,NoMaterial
2025-05-27 오전 9:28:02,100,13,33,1,NoMaterial
2025-05-27 오전 9:28:04,30,7,34,0.3,NoMaterial
2025-05-27 오전 9:28:05,30,8,35,0.3,NoMaterial
2025-05-27 오전 9:28:07,50,11,36,0.5,NoMaterial
2025-05-27 오전 9:28:07,50,12,37,0.5,NoMaterial
2025-05-27 오전 9:28:09,50,13,38,0.5,NoMaterial
2025-05-27 오전 9:28:09,50,14,39,0.5,NoMaterial
2025-05-27 오전 9:28:11,100,14,40,1,NoMaterial
2025-05-27 오전 9:28:13,100,15,41,1,NoMaterial
2025-05-27 오전 9:28:13,100,16,42,1,NoMaterial
2025-05-27 오전 9:28:45,BaseBall,1,1,0.5,Material
2025-05-27 오전 9:28:48,bouncy ball,1,2,0.3,Material
2025-05-27 오전 9:28:49,bouncy ball,2,3,0.3,Material
2025-05-27 오전 9:28:49,bouncy ball,3,4,0.3,Material
2025-05-27 오전 9:28:51,Sponge ball,1,5,0.1,Material
2025-05-27 오전 9:28:53,BaseBall,2,6,0.5,Material
2025-05-27 오전 9:28:57,Steal ball,1,7,1,Material
2025-05-27 오전 9:28:58,Fur ball,1,8,0,Material
2025-05-27 오전 9:29:01,Sponge ball,2,9,0.1,Material
2025-05-27 오전 9:29:02,Sponge ball,3,10,0.1,Material
2025-05-27 오전 9:29:04,Steal ball,2,11,1,Material
2025-05-27 오전 9:29:05,bouncy ball,4,12,0.3,Material
2025-05-27 오전 9:29:07,BaseBall,3,13,0.5,Material
2025-05-27 오전 9:29:09,Steal ball,3,14,1,Material
2025-05-27 오전 9:29:11,BaseBall,4,15,0.5,Material
2025-05-27 오전 9:29:14,Sponge ball,4,16,0.1,Material
2025-05-27 오전 9:29:19,Sponge ball,5,17,0.1,Material
2025-05-27 오전 9:29:21,BaseBall,5,18,0.5,Material
2025-05-27 오전 9:29:22,Steal ball,4,19,1,Material
2025-05-27 오전 9:29:23,bouncy ball,5,20,0.3,Material
2025-05-27 오전 9:29:25,BaseBall,6,21,0.5,Material
2025-05-27 오전 9:29:27,Sponge ball,6,22,0.1,Material
2025-05-27 오전 9:29:28,bouncy ball,6,23,0.3,Material
2025-05-27 오전 9:29:29,Steal ball,5,24,1,Material
2025-05-27 오전 9:29:32,Steal ball,6,25,1,Material
2025-05-27 오전 9:29:34,bouncy ball,7,26,0.3,Material
2025-05-27 오전 9:29:35,Sponge ball,7,27,0.1,Material
2025-05-27 오전 9:29:37,BaseBall,7,28,0.5,Material
2025-05-27 오전 9:29:39,Sponge ball,8,29,0.1,Material
2025-05-27 오전 9:29:41,BaseBall,8,30,0.5,Material
2025-05-27 오전 9:29:42,Sponge ball,9,31,0.1,Material
2025-05-27 오전 9:30:22,100,1,1,1,NoMaterial
2025-05-27 오전 9:30:24,0,1,2,0,NoMaterial
2025-05-27 오전 9:30:26,10,1,3,0.1,NoMaterial
2025-05-27 오전 9:30:27,50,1,4,0.5,NoMaterial
2025-05-27 오전 9:30:30,30,1,5,0.3,NoMaterial
2025-05-27 오전 9:30:31,30,2,6,0.3,NoMaterial
2025-05-27 오전 9:30:32,50,2,7,0.5,NoMaterial
2025-05-27 오전 9:30:34,10,2,8,0.1,NoMaterial
2025-05-27 오전 9:30:38,0,2,9,0,NoMaterial
2025-05-27 오전 9:30:41,0,3,10,0,NoMaterial
2025-05-27 오전 9:30:43,30,3,11,0.3,NoMaterial
2025-05-27 오전 9:30:45,50,3,12,0.5,NoMaterial
2025-05-27 오전 9:30:47,50,4,13,0.5,NoMaterial
2025-05-27 오전 9:30:51,10,3,14,0.1,NoMaterial
2025-05-27 오전 9:30:54,30,4,15,0.3,NoMaterial
2025-05-27 오전 9:30:55,50,5,16,0.5,NoMaterial
2025-05-27 오전 9:30:56,0,4,17,0,NoMaterial
2025-05-27 오전 9:30:59,50,6,18,0.5,NoMaterial
2025-05-27 오전 9:31:00,10,4,19,0.1,NoMaterial
2025-05-27 오전 9:31:01,100,2,20,1,NoMaterial
2025-05-27 오전 9:31:02,100,3,21,1,NoMaterial
2025-05-27 오전 9:31:04,30,5,22,0.3,NoMaterial
2025-05-27 오전 9:31:05,100,4,23,1,NoMaterial
2025-05-27 오전 9:31:06,30,6,24,0.3,NoMaterial
2025-05-27 오전 9:31:07,10,5,25,0.1,NoMaterial
2025-05-27 오전 9:31:08,10,6,26,0.1,NoMaterial
2025-05-27 오전 9:31:09,10,7,27,0.1,NoMaterial
2025-05-27 오전 9:31:11,100,5,28,1,NoMaterial
2025-05-27 오전 9:31:12,30,7,29,0.3,NoMaterial
2025-05-27 오전 9:31:14,100,6,30,1,NoMaterial
2025-05-27 오전 9:31:15,50,7,31,0.5,NoMaterial
2025-05-27 오전 9:31:18,30,8,32,0.3,NoMaterial
2025-05-27 오전 9:31:20,50,8,33,0.5,NoMaterial
2025-05-27 오전 9:31:21,50,9,34,0.5,NoMaterial
2025-05-27 오전 9:31:22,10,8,35,0.1,NoMaterial
2025-05-27 오전 9:31:23,100,7,36,1,NoMaterial
2025-05-27 오전 9:31:25,0,5,37,0,NoMaterial
2025-05-27 오전 9:31:26,50,10,38,0.5,NoMaterial
2025-05-27 오전 9:31:27,10,9,39,0.1,NoMaterial
2025-05-27 오전 9:31:31,50,11,40,0.5,NoMaterial
2025-05-27 오전 9:31:31,50,12,41,0.5,NoMaterial
2025-05-27 오전 9:31:32,10,10,42,0.1,NoMaterial
2025-05-27 오전 9:31:33,50,13,43,0.5,NoMaterial
2025-05-27 오전 9:31:34,50,14,44,0.5,NoMaterial
2025-05-27 오전 9:31:35,100,8,45,1,NoMaterial
2025-05-27 오전 9:31:53,10,1,1,0.1,NoMaterial
2025-05-27 오전 9:31:54,30,1,2,0.3,NoMaterial
2025-05-27 오전 9:31:55,100,1,3,1,NoMaterial
2025-05-27 오전 9:31:56,0,1,4,0,NoMaterial
2025-05-27 오전 9:31:58,50,1,5,0.5,NoMaterial
2025-05-27 오전 9:31:58,0,2,6,0,NoMaterial
2025-05-27 오전 9:32:00,10,2,7,0.1,NoMaterial
2025-05-27 오전 9:32:02,30,2,8,0.3,NoMaterial
2025-05-27 오전 9:32:03,30,3,9,0.3,NoMaterial
2025-05-27 오전 9:32:04,100,2,10,1,NoMaterial
2025-05-27 오전 9:32:04,50,2,11,0.5,NoMaterial
2025-05-27 오전 9:32:05,30,4,12,0.3,NoMaterial
2025-05-27 오전 9:32:07,10,3,13,0.1,NoMaterial
2025-05-27 오전 9:32:07,100,3,14,1,NoMaterial
2025-05-27 오전 9:32:09,50,3,15,0.5,NoMaterial
2025-05-27 오전 9:32:10,10,4,16,0.1,NoMaterial
2025-05-27 오전 9:32:12,100,4,17,1,NoMaterial
2025-05-27 오전 9:32:13,30,5,18,0.3,NoMaterial
2025-05-27 오전 9:32:14,10,5,19,0.1,NoMaterial
2025-05-27 오전 9:32:15,0,3,20,0,NoMaterial
2025-05-27 오전 9:32:16,10,6,21,0.1,NoMaterial
2025-05-27 오전 9:32:19,30,6,22,0.3,NoMaterial
2025-05-27 오전 9:32:20,100,5,23,1,NoMaterial
2025-05-27 오전 9:32:21,50,4,24,0.5,NoMaterial
2025-05-27 오전 9:32:22,50,5,25,0.5,NoMaterial
2025-05-27 오전 9:32:24,10,7,26,0.1,NoMaterial
2025-05-27 오전 9:32:25,100,6,27,1,NoMaterial
2025-05-27 오전 9:32:26,100,7,28,1,NoMaterial
2025-05-27 오전 9:32:27,100,8,29,1,NoMaterial
2025-05-27 오전 9:32:28,30,7,30,0.3,NoMaterial
2025-05-27 오전 9:32:28,30,8,31,0.3,NoMaterial
2025-05-27 오전 9:32:28,30,9,32,0.3,NoMaterial
2025-05-27 오전 9:32:29,30,10,33,0.3,NoMaterial
2025-05-27 오전 9:32:32,30,11,34,0.3,NoMaterial
2025-05-27 오전 9:32:34,30,12,35,0.3,NoMaterial
2025-05-27 오전 9:32:38,30,13,36,0.3,NoMaterial
2025-05-27 오전 9:32:40,100,9,37,1,NoMaterial
2025-05-27 오전 9:32:42,30,14,38,0.3,NoMaterial
2025-05-27 오전 9:33:05,50,1,1,0.5,NoMaterial
2025-05-27 오전 9:33:06,30,1,2,0.3,NoMaterial
2025-05-27 오전 9:33:07,10,1,3,0.1,NoMaterial
2025-05-27 오전 9:33:08,0,1,4,0,NoMaterial
2025-05-27 오전 9:33:11,10,2,5,0.1,NoMaterial
2025-05-27 오전 9:33:12,30,2,6,0.3,NoMaterial
2025-05-27 오전 9:33:13,50,2,7,0.5,NoMaterial
2025-05-27 오전 9:33:14,50,3,8,0.5,NoMaterial
2025-05-27 오전 9:33:15,100,1,9,1,NoMaterial
2025-05-27 오전 9:33:17,30,3,10,0.3,NoMaterial
2025-05-27 오전 9:33:18,50,4,11,0.5,NoMaterial
2025-05-27 오전 9:33:20,30,4,12,0.3,NoMaterial
2025-05-27 오전 9:33:20,50,5,13,0.5,NoMaterial
2025-05-27 오전 9:33:21,30,5,14,0.3,NoMaterial
2025-05-27 오전 9:33:23,100,2,15,1,NoMaterial
2025-05-27 오전 9:33:24,30,6,16,0.3,NoMaterial
2025-05-27 오전 9:33:26,100,3,17,1,NoMaterial
2025-05-27 오전 9:33:27,30,7,18,0.3,NoMaterial
2025-05-27 오전 9:33:28,50,6,19,0.5,NoMaterial
2025-05-27 오전 9:33:29,100,4,20,1,NoMaterial
2025-05-27 오전 9:33:30,30,8,21,0.3,NoMaterial
