2025-05-27 오후 3:03:57,bouncy ball,1,1,1,Confusion
2025-05-27 오후 3:03:59,bouncy ball,2,2,1,Confusion
2025-05-27 오후 3:04:01,bouncy ball,3,3,1,Confusion
2025-05-27 오후 3:04:07,Sponge ball,1,4,0.5,Confusion
2025-05-27 오후 3:04:10,BaseBall,1,5,0.3,Confusion
2025-05-27 오후 3:04:13,bouncy ball,4,6,1,Confusion
2025-05-27 오후 3:04:17,bouncy ball,5,7,1,Confusion
2025-05-27 오후 3:04:20,Sponge ball,2,8,0.5,Confusion
2025-05-27 오후 3:04:24,bouncy ball,6,9,1,Confusion
2025-05-27 오후 3:04:27,Sponge ball,3,10,0.5,Confusion
2025-05-27 오후 3:04:28,Sponge ball,4,11,0.5,Confusion
2025-05-27 오후 3:04:29,Sponge ball,5,12,0.5,Confusion
2025-05-27 오후 3:04:31,Sponge ball,6,13,0.5,Confusion
2025-05-27 오후 3:04:31,Sponge ball,7,14,0.5,Confusion
2025-05-27 오후 3:04:33,bouncy ball,7,15,1,Confusion
2025-05-27 오후 3:04:35,Sponge ball,8,16,0.5,Confusion
2025-05-27 오후 3:04:39,bouncy ball,8,17,1,Confusion
2025-05-27 오후 3:04:39,bouncy ball,9,18,1,Confusion
2025-05-27 오후 3:04:41,Sponge ball,9,19,0.5,Confusion
2025-05-27 오후 3:04:43,Sponge ball,10,20,0.5,Confusion
2025-05-27 오후 3:04:45,bouncy ball,10,21,1,Confusion
2025-05-27 오후 3:04:47,Sponge ball,11,22,0.5,Confusion
2025-05-27 오후 3:04:47,Sponge ball,12,23,0.5,Confusion
2025-05-27 오후 3:04:48,Sponge ball,13,24,0.5,Confusion
2025-05-27 오후 3:04:49,Sponge ball,14,25,0.5,Confusion
2025-05-27 오후 3:04:52,bouncy ball,11,26,1,Confusion
2025-05-27 오후 3:04:53,bouncy ball,12,27,1,Confusion
2025-05-27 오후 3:04:53,bouncy ball,13,28,1,Confusion
2025-05-27 오후 3:04:55,Sponge ball,15,29,0.5,Confusion
2025-05-27 오후 3:04:57,Sponge ball,16,30,0.5,Confusion
