2025-05-28 오후 3:30:44,0,2,6,0,NoMaterial
2025-05-28 오후 3:30:48,30,1,7,0.3,NoMaterial
2025-05-28 오후 3:30:49,30,2,8,0.3,NoMaterial
2025-05-28 오후 3:30:50,30,3,9,0.3,NoMaterial
2025-05-28 오후 3:30:54,30,4,10,0.3,NoMaterial
2025-05-28 오후 3:31:00,30,5,11,0.3,NoMaterial
2025-05-28 오후 3:31:05,50,2,12,0.5,NoMaterial
2025-05-28 오후 3:31:10,100,2,13,1,NoMaterial
2025-05-28 오후 3:31:22,50,3,14,0.5,NoMaterial
2025-05-28 오후 3:31:25,30,6,15,0.3,NoMaterial
2025-05-28 오후 3:31:51,BaseBall,1,1,1,Confusion
2025-05-28 오후 3:31:54,BaseBall,2,2,1,Confusion
2025-05-28 오후 3:31:55,BaseBall,3,3,1,Confusion
2025-05-28 오후 3:31:59,Fur ball,1,4,0,Confusion
2025-05-28 오후 3:32:03,Sponge ball,1,5,0.5,Confusion
2025-05-28 오후 3:32:09,Steal ball,1,6,0.3,Confusion
2025-05-28 오후 3:32:19,bouncy ball,1,7,0.1,Confusion
2025-05-28 오후 3:32:22,Steal ball,2,8,0.3,Confusion
2025-05-28 오후 3:32:27,Steal ball,3,9,0.3,Confusion
2025-05-28 오후 3:32:29,BaseBall,4,10,1,Confusion
2025-05-28 오후 3:32:37,Steal ball,4,11,0.3,Confusion
2025-05-28 오후 3:32:39,BaseBall,5,12,1,Confusion
2025-05-28 오후 3:32:41,bouncy ball,2,13,0.1,Confusion
2025-05-28 오후 3:32:47,bouncy ball,3,14,0.1,Confusion
2025-05-28 오후 3:32:52,Sponge ball,2,15,0.5,Confusion
2025-05-28 오후 3:32:55,bouncy ball,4,16,0.1,Confusion
2025-05-28 오후 3:32:57,Fur ball,2,17,0,Confusion
2025-05-28 오후 3:34:06,Fur ball,1,1,1,Confusion
2025-05-28 오후 3:34:19,bouncy ball,1,2,0.1,Confusion
2025-05-28 오후 3:34:23,Steal ball,1,3,0.3,Confusion
2025-05-28 오후 3:34:32,Sponge ball,1,4,0,Confusion
2025-05-28 오후 3:34:34,Sponge ball,2,5,0,Confusion
2025-05-28 오후 3:34:41,Sponge ball,3,6,0,Confusion
2025-05-28 오후 3:34:46,Fur ball,2,7,1,Confusion
2025-05-28 오후 3:34:53,BaseBall,1,8,0.5,Confusion
2025-05-28 오후 3:34:59,bouncy ball,2,9,0.1,Confusion
2025-05-28 오후 3:35:02,Sponge ball,4,10,0,Confusion
2025-05-28 오후 3:35:04,BaseBall,2,11,0.5,Confusion
2025-05-28 오후 3:35:28,Fur ball,3,12,1,Confusion
2025-05-28 오후 3:35:37,Steal ball,2,13,0.3,Confusion
2025-05-28 오후 3:35:40,Fur ball,4,14,1,Confusion
2025-05-28 오후 3:35:43,BaseBall,3,15,0.5,Confusion
2025-05-28 오후 3:35:48,Steal ball,3,16,0.3,Confusion
2025-05-28 오후 3:35:52,BaseBall,4,17,0.5,Confusion
2025-05-28 오후 3:35:54,Fur ball,5,18,1,Confusion
2025-05-28 오후 3:35:57,BaseBall,5,19,0.5,Confusion
2025-05-28 오후 3:36:38,50,1,1,0.5,NoMaterial
2025-05-28 오후 3:36:43,100,1,2,1,NoMaterial
2025-05-28 오후 3:36:46,0,1,3,0,NoMaterial
2025-05-28 오후 3:36:50,10,1,4,0.1,NoMaterial
2025-05-28 오후 3:36:52,30,1,5,0.3,NoMaterial
2025-05-28 오후 3:36:53,30,2,6,0.3,NoMaterial
2025-05-28 오후 3:36:57,30,3,7,0.3,NoMaterial
2025-05-28 오후 3:36:59,30,4,8,0.3,NoMaterial
2025-05-28 오후 3:37:02,10,2,9,0.1,NoMaterial
2025-05-28 오후 3:37:04,0,2,10,0,NoMaterial
2025-05-28 오후 3:37:10,100,2,11,1,NoMaterial
2025-05-28 오후 3:37:13,100,3,12,1,NoMaterial
2025-05-28 오후 3:37:20,50,2,13,0.5,NoMaterial
2025-05-28 오후 3:37:26,100,4,14,1,NoMaterial
2025-05-28 오후 3:37:28,50,3,15,0.5,NoMaterial
2025-05-28 오후 3:37:45,0,1,1,0,NoMaterial
2025-05-28 오후 3:37:49,100,1,2,1,NoMaterial
2025-05-28 오후 3:37:53,100,2,3,1,NoMaterial
2025-05-28 오후 3:37:56,50,1,4,0.5,NoMaterial
2025-05-28 오후 3:38:01,10,1,5,0.1,NoMaterial
2025-05-28 오후 3:38:06,30,1,6,0.3,NoMaterial
2025-05-28 오후 3:38:16,50,2,7,0.5,NoMaterial
2025-05-28 오후 3:38:21,100,3,8,1,NoMaterial
2025-05-28 오후 3:38:23,30,2,9,0.3,NoMaterial
2025-05-28 오후 3:38:30,100,4,10,1,NoMaterial
2025-05-28 오후 3:38:30,100,5,11,1,NoMaterial
2025-05-28 오후 3:38:34,100,6,12,1,NoMaterial
2025-05-28 오후 3:38:39,10,2,13,0.1,NoMaterial
2025-05-28 오후 3:38:40,10,3,14,0.1,NoMaterial
2025-05-28 오후 3:39:08,30,1,1,0.3,NoMaterial
2025-05-28 오후 3:39:13,50,1,2,0.5,NoMaterial
2025-05-28 오후 3:39:17,0,1,3,0,NoMaterial
2025-05-28 오후 3:39:19,100,1,4,1,NoMaterial
2025-05-28 오후 3:39:22,10,1,5,0.1,NoMaterial
2025-05-28 오후 3:39:27,10,2,6,0.1,NoMaterial
2025-05-28 오후 3:39:29,0,2,7,0,NoMaterial
2025-05-28 오후 3:39:34,30,2,8,0.3,NoMaterial
2025-05-28 오후 3:39:40,30,3,9,0.3,NoMaterial
2025-05-28 오후 3:39:43,100,2,10,1,NoMaterial
2025-05-28 오후 3:39:46,50,2,11,0.5,NoMaterial
2025-05-28 오후 3:40:12,Steal ball,1,1,0.1,Confusion
2025-05-28 오후 3:40:18,Sponge ball,1,2,0.3,Confusion
2025-05-28 오후 3:40:25,BaseBall,1,3,0,Confusion
2025-05-28 오후 3:40:28,BaseBall,2,4,0,Confusion
2025-05-28 오후 3:40:33,BaseBall,3,5,0,Confusion
2025-05-28 오후 3:40:35,bouncy ball,1,6,1,Confusion
2025-05-28 오후 3:40:39,Fur ball,1,7,0.5,Confusion
2025-05-28 오후 3:40:42,Fur ball,2,8,0.5,Confusion
2025-05-28 오후 3:40:44,Fur ball,3,9,0.5,Confusion
2025-05-28 오후 3:40:44,Fur ball,4,10,0.5,Confusion
2025-05-28 오후 3:40:47,Sponge ball,2,11,0.3,Confusion
2025-05-28 오후 3:40:49,Sponge ball,3,12,0.3,Confusion
2025-05-28 오후 3:40:51,Sponge ball,4,13,0.3,Confusion
2025-05-28 오후 3:40:51,Sponge ball,5,14,0.3,Confusion
2025-05-28 오후 3:40:54,Sponge ball,6,15,0.3,Confusion
2025-05-28 오후 3:40:57,Fur ball,5,16,0.5,Confusion
2025-05-28 오후 3:41:01,bouncy ball,2,17,1,Confusion
2025-05-28 오후 3:41:05,bouncy ball,3,18,1,Confusion
2025-05-28 오후 3:41:08,Sponge ball,7,19,0.3,Confusion
2025-05-28 오후 3:41:10,Steal ball,2,20,0.1,Confusion
2025-05-28 오후 3:41:12,Steal ball,3,21,0.1,Confusion
2025-05-28 오후 3:41:14,Fur ball,6,22,0.5,Confusion
2025-05-28 오후 3:41:15,Fur ball,7,23,0.5,Confusion
2025-05-28 오후 3:41:18,BaseBall,4,24,0,Confusion
2025-05-28 오후 3:41:19,BaseBall,5,25,0,Confusion
2025-05-28 오후 3:41:20,Sponge ball,8,26,0.3,Confusion
2025-05-28 오후 3:41:22,Sponge ball,9,27,0.3,Confusion
2025-05-28 오후 3:41:22,Sponge ball,10,28,0.3,Confusion
2025-05-28 오후 3:41:25,Sponge ball,11,29,0.3,Confusion
2025-05-28 오후 3:41:29,Fur ball,8,30,0.5,Confusion
2025-05-28 오후 3:41:32,Sponge ball,12,31,0.3,Confusion
2025-05-28 오후 3:41:34,Fur ball,9,32,0.5,Confusion
2025-05-28 오후 3:41:55,Steal ball,4,33,0.1,Confusion
2025-05-28 오후 3:42:21,BaseBall,1,1,1,Confusion
2025-05-28 오후 3:42:25,bouncy ball,1,2,0,Confusion
2025-05-28 오후 3:42:28,Sponge ball,1,3,0.3,Confusion
2025-05-28 오후 3:42:31,Steal ball,1,4,0.5,Confusion
2025-05-28 오후 3:42:32,Steal ball,2,5,0.5,Confusion
2025-05-28 오후 3:42:35,Fur ball,1,6,0.1,Confusion
2025-05-28 오후 3:42:39,Fur ball,2,7,0.1,Confusion
2025-05-28 오후 3:42:40,Fur ball,3,8,0.1,Confusion
2025-05-28 오후 3:42:41,bouncy ball,2,9,0,Confusion
2025-05-28 오후 3:42:43,Sponge ball,2,10,0.3,Confusion
2025-05-28 오후 3:42:45,Sponge ball,3,11,0.3,Confusion
2025-05-28 오후 3:42:48,Sponge ball,4,12,0.3,Confusion
2025-05-28 오후 3:42:54,BaseBall,2,13,1,Confusion
2025-05-28 오후 3:42:59,Steal ball,3,14,0.5,Confusion
2025-05-28 오후 3:43:02,BaseBall,3,15,1,Confusion
2025-05-28 오후 3:43:44,Sponge ball,1,1,0.1,Material
2025-05-28 오후 3:43:47,bouncy ball,1,2,0.3,Material
2025-05-28 오후 3:43:50,bouncy ball,2,3,0.3,Material
2025-05-28 오후 3:43:53,Steal ball,1,4,1,Material
2025-05-28 오후 3:43:57,BaseBall,1,5,0.5,Material
2025-05-28 오후 3:43:58,BaseBall,2,6,0.5,Material
2025-05-28 오후 3:44:01,Fur ball,1,7,0,Material
2025-05-28 오후 3:44:04,Fur ball,2,8,0,Material
2025-05-28 오후 3:44:10,Sponge ball,2,9,0.1,Material
2025-05-28 오후 3:44:13,bouncy ball,3,10,0.3,Material
2025-05-28 오후 3:44:18,BaseBall,3,11,0.5,Material
2025-05-28 오후 3:44:23,Steal ball,2,12,1,Material
2025-05-28 오후 3:45:08,Steal ball,1,1,1,Material
2025-05-28 오후 3:45:13,Fur ball,1,2,0,Material
2025-05-28 오후 3:45:16,Fur ball,2,3,0,Material
2025-05-28 오후 3:45:18,BaseBall,1,4,0.5,Material
2025-05-28 오후 3:45:23,Sponge ball,1,5,0.1,Material
2025-05-28 오후 3:45:27,bouncy ball,1,6,0.3,Material
2025-05-28 오후 3:45:29,bouncy ball,2,7,0.3,Material
2025-05-28 오후 3:45:32,Sponge ball,2,8,0.1,Material
2025-05-28 오후 3:45:34,bouncy ball,3,9,0.3,Material
2025-05-28 오후 3:45:36,Sponge ball,3,10,0.1,Material
2025-05-28 오후 3:45:37,Sponge ball,4,11,0.1,Material
2025-05-28 오후 3:45:38,Sponge ball,5,12,0.1,Material
2025-05-28 오후 3:45:40,Sponge ball,6,13,0.1,Material
2025-05-28 오후 3:45:42,Sponge ball,7,14,0.1,Material
2025-05-28 오후 3:45:44,bouncy ball,4,15,0.3,Material
2025-05-28 오후 3:45:48,bouncy ball,5,16,0.3,Material
2025-05-28 오후 3:45:50,Sponge ball,8,17,0.1,Material
2025-05-28 오후 3:45:54,BaseBall,2,18,0.5,Material
2025-05-28 오후 3:45:56,BaseBall,3,19,0.5,Material
2025-05-28 오후 3:45:57,BaseBall,4,20,0.5,Material
2025-05-28 오후 3:46:00,bouncy ball,6,21,0.3,Material
2025-05-28 오후 3:46:01,bouncy ball,7,22,0.3,Material
2025-05-28 오후 3:46:03,bouncy ball,8,23,0.3,Material
2025-05-28 오후 3:46:05,BaseBall,5,24,0.5,Material
2025-05-28 오후 3:46:05,BaseBall,6,25,0.5,Material
2025-05-28 오후 3:46:07,BaseBall,7,26,0.5,Material
2025-05-28 오후 3:46:09,bouncy ball,9,27,0.3,Material
2025-05-28 오후 3:46:11,BaseBall,8,28,0.5,Material
2025-05-28 오후 3:46:14,BaseBall,9,29,0.5,Material
2025-05-28 오후 3:46:21,bouncy ball,10,30,0.3,Material
2025-05-28 오후 3:46:21,bouncy ball,11,31,0.3,Material
2025-05-28 오후 3:46:26,Steal ball,2,32,1,Material
2025-05-28 오후 3:46:28,Steal ball,3,33,1,Material
2025-05-28 오후 3:46:32,Steal ball,4,34,1,Material
2025-05-28 오후 3:46:43,BaseBall,10,35,0.5,Material
2025-05-28 오후 3:46:50,bouncy ball,12,36,0.3,Material
2025-05-28 오후 3:46:55,bouncy ball,13,37,0.3,Material
2025-05-28 오후 3:47:00,bouncy ball,14,38,0.3,Material
