2025-04-17 오후 4:13:00,50,2,7
2025-04-17 오후 4:13:02,100,2,8
2025-04-17 오후 4:13:04,50,3,9
2025-04-17 오후 4:13:07,50,4,10
2025-04-17 오후 4:13:08,50,5,11
2025-04-17 오후 4:13:10,100,3,12
2025-04-17 오후 4:13:12,50,6,13
2025-04-17 오후 4:13:18,BaseBall,1,1
2025-04-17 오후 4:13:19,Sponge ball,1,2
2025-04-17 오후 4:13:21,Fur ball,1,3
2025-04-17 오후 4:13:23,Sponge ball,2,4
2025-04-17 오후 4:13:25,Steal ball,1,5
2025-04-17 오후 4:13:27,Steal ball,2,6
2025-04-17 오후 4:13:28,Steal ball,3,7
2025-04-17 오후 4:13:31,BaseBall,2,8
2025-04-17 오후 4:13:31,BaseBall,3,9
2025-04-17 오후 4:13:33,bouncy ball,1,10
2025-04-17 오후 4:13:35,bouncy ball,2,11
2025-04-17 오후 4:13:36,bouncy ball,3,12
2025-04-17 오후 4:13:37,bouncy ball,4,13
2025-04-17 오후 4:13:38,Steal ball,4,14
2025-04-17 오후 4:13:41,BaseBall,4,15
2025-04-17 오후 4:13:42,BaseBall,5,16
2025-04-17 오후 4:13:43,BaseBall,6,17
2025-04-17 오후 4:13:44,BaseBall,7,18
2025-04-17 오후 4:13:46,BaseBall,8,19
2025-04-17 오후 4:13:47,BaseBall,9,20
2025-04-17 오후 4:13:47,BaseBall,10,21
2025-04-17 오후 4:13:50,bouncy ball,5,22
2025-04-17 오후 4:13:51,bouncy ball,6,23
2025-04-17 오후 4:13:51,bouncy ball,7,24
2025-04-17 오후 4:13:53,bouncy ball,8,25
2025-04-17 오후 4:13:54,bouncy ball,9,26
2025-04-17 오후 4:13:56,BaseBall,11,27
