Zone,ObjectName,Timestamp
0,Fur ball,2025-04-01 14:59:40
1,Sponge ball,2025-04-01 15:00:13
2,bouncy ball,2025-04-01 15:00:16
3,BaseBall,2025-04-01 15:00:29
4,Steal ball,2025-04-01 15:00:27
