Zone,ObjectName,Timestamp
0,Fur ball,2025-04-01 14:54:41
1,Sponge ball,2025-04-01 14:55:41
2,bouncy ball,2025-04-01 14:55:49
3,Middle_PP,2025-04-01 14:55:30
3,BaseBall,2025-04-01 14:55:37
4,Steal ball,2025-04-01 14:55:32
