Zone,ObjectName,Timestamp
0,0,2025-04-01 14:56:32
1,10,2025-04-01 14:56:17
2,30,2025-04-01 14:56:53
3,50,2025-04-01 14:56:51
4,100,2025-04-01 14:56:45
