Zone,ObjectName,Timestamp
0,0,2025-03-26 13:31:03
1,10,2025-03-26 13:31:14
1,Thumb_DP,2025-03-26 13:31:15
2,30,2025-03-26 13:31:30
3,50,2025-03-26 13:31:36
4,100,2025-03-26 13:31:41
4,Middle_MP,2025-03-26 13:31:41
4,Middle_DP,2025-03-26 13:31:41
4,Index_DP,2025-03-26 13:31:41
