2025-04-17 오후 5:15:45,50,5,20
2025-04-17 오후 5:15:47,30,6,21
2025-04-17 오후 5:15:48,30,7,22
2025-04-17 오후 5:15:57,100,4,23
2025-04-17 오후 5:16:07,Fur ball,1,1
2025-04-17 오후 5:16:12,BaseBall,1,2
2025-04-17 오후 5:16:15,bouncy ball,1,3
2025-04-17 오후 5:16:19,Sponge ball,1,4
2025-04-17 오후 5:16:23,Steal ball,1,5
2025-04-17 오후 5:16:25,Fur ball,2,6
2025-04-17 오후 5:16:28,Steal ball,2,7
2025-04-17 오후 5:16:32,Sponge ball,2,8
2025-04-17 오후 5:16:36,BaseBall,2,9
2025-04-17 오후 5:16:38,bouncy ball,2,10
2025-04-17 오후 5:16:41,Steal ball,3,11
2025-04-17 오후 5:16:51,Sponge ball,1,1
2025-04-17 오후 5:16:53,Fur ball,1,2
2025-04-17 오후 5:16:55,BaseBall,1,3
2025-04-17 오후 5:16:57,bouncy ball,1,4
2025-04-17 오후 5:17:00,Steal ball,1,5
2025-04-17 오후 5:17:03,Fur ball,2,6
2025-04-17 오후 5:17:07,Sponge ball,2,7
2025-04-17 오후 5:17:11,BaseBall,2,8
2025-04-17 오후 5:17:14,Steal ball,2,9
2025-04-17 오후 5:17:17,bouncy ball,2,10
2025-04-17 오후 5:17:22,Sponge ball,3,11
2025-04-17 오후 5:17:27,bouncy ball,3,12
2025-04-17 오후 5:17:35,BaseBall,1,1
2025-04-17 오후 5:17:39,Fur ball,1,2
2025-04-17 오후 5:17:42,Sponge ball,1,3
2025-04-17 오후 5:17:45,bouncy ball,1,4
2025-04-17 오후 5:17:51,Steal ball,1,5
2025-04-17 오후 5:17:53,Fur ball,2,6
2025-04-17 오후 5:18:01,Sponge ball,2,7
2025-04-17 오후 5:18:04,Steal ball,2,8
2025-04-17 오후 5:18:08,bouncy ball,2,9
2025-04-17 오후 5:18:11,Sponge ball,3,10
2025-04-17 오후 5:18:16,Sponge ball,4,11
2025-04-17 오후 5:18:19,BaseBall,2,12
2025-04-17 오후 5:18:23,Steal ball,3,13
2025-04-17 오후 5:18:24,Steal ball,4,14
2025-04-17 오후 5:18:25,bouncy ball,3,15
2025-04-17 오후 5:18:29,Steal ball,5,16
2025-04-17 오후 5:18:32,Steal ball,6,17
2025-04-17 오후 5:18:36,bouncy ball,4,18
2025-04-17 오후 5:18:41,bouncy ball,5,19
2025-04-17 오후 5:18:45,Sponge ball,5,20
2025-04-17 오후 5:18:57,0,1,1
2025-04-17 오후 5:19:00,30,1,2
2025-04-17 오후 5:19:02,30,2,3
2025-04-17 오후 5:19:04,100,1,4
2025-04-17 오후 5:19:07,50,1,5
2025-04-17 오후 5:19:10,10,1,6
2025-04-17 오후 5:19:13,0,2,7
2025-04-17 오후 5:19:19,50,2,8
2025-04-17 오후 5:19:22,10,2,9
2025-04-17 오후 5:19:22,10,3,10
2025-04-17 오후 5:19:27,100,2,11
2025-04-17 오후 5:19:30,100,3,12
2025-04-17 오후 5:19:33,30,3,13
2025-04-17 오후 5:19:42,50,3,14
2025-04-17 오후 5:19:45,30,4,15
2025-04-17 오후 5:19:48,100,4,16
2025-04-17 오후 5:19:55,50,4,17
2025-04-17 오후 5:19:56,50,5,18
2025-04-17 오후 5:19:59,30,5,19
2025-04-17 오후 5:20:02,30,6,20
2025-04-17 오후 5:20:07,50,6,21
2025-04-17 오후 5:20:09,50,7,22
2025-04-17 오후 5:20:12,30,7,23
2025-04-17 오후 5:20:15,50,8,24
2025-04-17 오후 5:20:15,50,9,25
