Zone,ObjectName,Timestamp
0,Fur ball,2025-04-16 14:57:13
1,Sponge ball,2025-04-16 14:57:30
2,BaseBall,2025-04-16 14:57:40
3,bouncy ball,2025-04-16 14:57:18
4,Steal ball,2025-04-16 14:57:20
4,Pinky_MP,2025-04-16 14:57:20
4,Ring_DP,2025-04-16 14:57:20
4,Middle_DP,2025-04-16 14:57:20
4,Middle_MP,2025-04-16 14:57:20
4,Ring_MP,2025-04-16 14:57:21
