Zone,ObjectName,Timestamp
0,0,2025-04-16 15:00:12
1,10,2025-04-16 15:00:11
2,100,2025-04-16 15:00:18
3,30,2025-04-16 15:00:22
3,Ring_DP,2025-04-16 15:00:26
4,50,2025-04-16 14:59:55
