Zone,ObjectName,Timestamp
0,0,2025-04-16 14:52:30
1,30,2025-04-16 14:52:52
2,10,2025-04-16 14:52:50
3,100,2025-04-16 14:52:43
4,50,2025-04-16 14:52:28
