Zone,ObjectName,Timestamp
0,0,2025-03-26 10:25:33
1,10,2025-03-26 10:25:39
2,Ring_DP,2025-03-26 10:26:57
2,50,2025-03-26 10:26:56
3,30,2025-03-26 10:26:52
4,100,2025-03-26 10:26:50
