Zone,ObjectName,Timestamp
0,Fur ball,2025-04-16 14:06:17
1,bouncy ball,2025-04-16 14:06:56
2,Sponge ball,2025-04-16 14:06:58
3,BaseBall,2025-04-16 14:06:45
4,Steal ball,2025-04-16 14:06:38
